CREATED_AT,NAME,VALUE,UNIT
4/5/2022 23:16,powerConsumed,71.17456055,W
4/5/2022 23:06,powerConsumed,97.48234558,W
4/5/2022 17:31,powerConsumed,81.07559204,W
4/5/2022 21:36,powerConsumed,150.8848267,W
4/5/2022 14:01,powerConsumed,88.87685394,W
4/5/2022 18:11,powerConsumed,93.30963135,W
4/5/2022 1:51,powerConsumed,8.672851563,W
4/5/2022 22:41,powerConsumed,59.69995117,W
4/5/2022 12:01,powerConsumed,2664,W
4/5/2022 15:41,powerConsumed,59.25298309,W
4/5/2022 17:16,powerConsumed,158.2194977,W
4/5/2022 16:36,powerConsumed,91.8679657,W
4/5/2022 7:16,powerConsumed,2507.359375,W
4/5/2022 7:36,powerConsumed,2603.532227,W
4/5/2022 10:51,powerConsumed,2559.16748,W
4/5/2022 2:56,powerConsumed,15.09765625,W
4/5/2022 13:56,powerConsumed,156.5093689,W
4/5/2022 8:06,powerConsumed,2490.715088,W
4/5/2022 10:21,powerConsumed,2528.989014,W
4/5/2022 21:21,powerConsumed,87.12298584,W
4/5/2022 10:36,powerConsumed,2675.519287,W
4/5/2022 17:41,powerConsumed,85.52626038,W
4/5/2022 0:51,powerConsumed,84.57324219,W
4/5/2022 14:46,powerConsumed,85.27859497,W
4/5/2022 3:21,powerConsumed,63.06884766,W
4/5/2022 21:51,powerConsumed,74.79612732,W
4/5/2022 19:21,powerConsumed,87.24976349,W
4/5/2022 17:11,powerConsumed,162.4406891,W
4/5/2022 19:46,powerConsumed,157.8014832,W
4/5/2022 21:31,powerConsumed,149.3838196,W
4/5/2022 20:21,powerConsumed,160.0421906,W
4/5/2022 2:26,powerConsumed,49.78808594,W
4/5/2022 1:51,powerConsumed,8.672851563,W
4/5/2022 8:56,powerConsumed,2513.069336,W
4/5/2022 8:56,powerConsumed,2513.069336,W
4/5/2022 21:46,powerConsumed,35.8923912,W
4/5/2022 1:06,powerConsumed,60.52124023,W
4/5/2022 21:01,powerConsumed,159.3280487,W
4/5/2022 12:31,powerConsumed,2519.185303,W
4/5/2022 14:11,powerConsumed,88.03165436,W
4/5/2022 7:46,powerConsumed,2589.029053,W
4/5/2022 21:01,powerConsumed,159.3280487,W
4/5/2022 13:01,powerConsumed,2508.068848,W
4/5/2022 17:51,powerConsumed,157.9206085,W
4/5/2022 22:21,powerConsumed,169.1526031,W
4/5/2022 6:26,powerConsumed,2517.135986,W
4/5/2022 9:51,powerConsumed,2555,W
4/5/2022 3:21,powerConsumed,63.06884766,W
4/5/2022 12:06,powerConsumed,2616.068848,W
4/5/2022 20:21,powerConsumed,160.0421906,W
4/5/2022 21:11,powerConsumed,85.75387573,W
4/5/2022 15:51,powerConsumed,59.42111969,W
4/5/2022 21:51,powerConsumed,74.79612732,W
4/5/2022 14:16,powerConsumed,65.60392761,W
4/5/2022 21:56,powerConsumed,53.72137451,W
4/5/2022 13:51,powerConsumed,160.2032166,W
