CREATED_AT,NAME,VALUE,UNIT
4/7/2022 1:51,powerConsumed,0,W
4/7/2022 14:51,powerConsumed,180.4069061,W
4/7/2022 16:26,powerConsumed,-195.213623,W
4/7/2022 4:01,powerConsumed,1138.707031,W
4/7/2022 11:46,powerConsumed,566.7786255,W
4/7/2022 2:06,powerConsumed,253.8388672,W
4/7/2022 20:56,powerConsumed,280,W
4/7/2022 19:01,powerConsumed,193.4779663,W
4/7/2022 6:26,powerConsumed,1434.554688,W
4/7/2022 0:01,powerConsumed,194.5549774,W
4/7/2022 3:31,powerConsumed,1325.810547,W
4/7/2022 0:16,powerConsumed,1980.020996,W
4/7/2022 4:26,powerConsumed,1046.09082,W
4/7/2022 19:56,powerConsumed,260.5332947,W
4/7/2022 1:41,powerConsumed,1533.630859,W
4/7/2022 5:26,powerConsumed,1147.415039,W
4/7/2022 18:31,powerConsumed,-77.94218445,W
4/7/2022 17:36,powerConsumed,77.81478882,W
4/7/2022 16:51,powerConsumed,-93,W
4/7/2022 16:51,powerConsumed,93,W
4/7/2022 20:36,powerConsumed,177.8883514,W
4/7/2022 11:31,powerConsumed,501.6367493,W
4/7/2022 20:11,powerConsumed,172.7092896,W
4/7/2022 3:21,powerConsumed,1357.070313,W
4/7/2022 3:21,powerConsumed,1357.070313,W
4/7/2022 11:16,powerConsumed,503.3471069,W
4/7/2022 15:06,powerConsumed,86,W
4/7/2022 22:26,powerConsumed,213.3374329,W
4/7/2022 7:46,powerConsumed,296.8704224,W
4/7/2022 6:51,powerConsumed,2306.704834,W
4/7/2022 6:36,powerConsumed,4011.309326,W
4/7/2022 15:21,powerConsumed,158.3208313,W
4/7/2022 14:16,powerConsumed,216.999588,W
4/7/2022 6:51,powerConsumed,2306.704834,W
4/7/2022 22:51,powerConsumed,0,W
4/7/2022 10:42,powerConsumed,1084.383911,W
4/7/2022 17:16,powerConsumed,-178.2498169,W
4/7/2022 20:06,powerConsumed,268,W
4/7/2022 17:26,powerConsumed,137.3374023,W
4/7/2022 15:56,powerConsumed,118.3607407,W
4/7/2022 10:37,powerConsumed,1050,W
4/7/2022 0:51,powerConsumed,2404.334229,W
4/7/2022 15:31,powerConsumed,-222,W
4/7/2022 14:36,powerConsumed,163.546402,W
4/7/2022 21:21,powerConsumed,193.2993927,W
4/7/2022 22:46,powerConsumed,168.4854736,W
4/7/2022 5:56,powerConsumed,-1733.795776,W
4/7/2022 13:21,powerConsumed,206,W
4/7/2022 20:36,powerConsumed,177.8883514,W
4/7/2022 1:16,powerConsumed,1954.053345,W
4/7/2022 16:06,powerConsumed,169.1071472,W
4/7/2022 4:01,powerConsumed,1138.707031,W
4/7/2022 13:06,powerConsumed,128.443985,W
4/7/2022 1:36,powerConsumed,1431.138672,W
4/7/2022 18:21,powerConsumed,92,W
4/7/2022 3:21,powerConsumed,1357.070313,W
4/7/2022 20:31,powerConsumed,198.8285217,W
4/7/2022 1:31,powerConsumed,261.1088867,W
4/7/2022 19:46,powerConsumed,90.40769958,W
4/7/2022 7:16,powerConsumed,2351.544678,W
4/7/2022 21:06,powerConsumed,-274,W
4/7/2022 20:46,powerConsumed,197.2169952,W
4/7/2022 1:01,powerConsumed,2007.370361,W
4/7/2022 16:26,powerConsumed,195.213623,W
4/7/2022 15:56,powerConsumed,118.3607407,W
4/7/2022 7:46,powerConsumed,296.8704224,W
4/7/2022 21:11,powerConsumed,175.1531982,W
4/7/2022 20:41,powerConsumed,183.2483673,W
4/7/2022 16:56,powerConsumed,93.66351318,W
4/7/2022 7:41,powerConsumed,-3363.469727,W
4/7/2022 3:41,powerConsumed,3974.209229,W
4/7/2022 7:56,powerConsumed,186,W
5/7/2022 14:41,powerConsumed,89.51757813,W
5/7/2022 6:31,powerConsumed,267.4370117,W
5/7/2022 14:51,powerConsumed,86.43780518,W
5/7/2022 1:21,powerConsumed,0,W
5/7/2022 9:41,powerConsumed,323.8530273,W
5/7/2022 12:21,powerConsumed,1130,W
5/7/2022 11:56,powerConsumed,999.5724487,W
